dataset,condition,item_id,sender_agent_id,receiver_agent_id,message_source,modality,characters,tokens,payload_bytes,candidate_pool,token_budget,selection_status,missing_sender_answer,truncated_message
MedQA,Answer Only,244,B,C,sender B on item 244,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,251,C,B,sender C on item 251,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,253,A,C,sender A on item 253,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,264,B,C,sender B on item 264,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,274,B,C,sender B on item 274,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,277,C,B,sender C on item 277,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,280,A,C,sender A on item 280,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,294,B,C,sender B on item 294,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,296,C,B,sender C on item 296,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,10,B,C,sender B on item 10,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,29,B,C,sender B on item 29,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,31,C,B,sender C on item 31,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,38,A,C,sender A on item 38,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,45,B,C,sender B on item 45,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,46,C,B,sender C on item 46,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,55,B,C,sender B on item 55,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,71,C,B,sender C on item 71,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,89,A,C,sender A on item 89,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,94,A,C,sender A on item 94,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,103,A,C,sender A on item 103,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,106,B,C,sender B on item 106,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,113,B,C,sender B on item 113,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,122,B,C,sender B on item 122,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,144,C,B,sender C on item 144,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,162,A,C,sender A on item 162,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,179,C,B,sender C on item 179,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,217,B,C,sender B on item 217,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,237,A,C,sender A on item 237,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,242,B,C,sender B on item 242,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,244,C,B,sender C on item 244,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,246,A,C,sender A on item 246,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,264,C,B,sender C on item 264,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,266,A,C,sender A on item 266,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,274,C,B,sender C on item 274,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,280,B,C,sender B on item 280,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,289,B,C,sender B on item 289,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,294,C,B,sender C on item 294,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,23,A,B,sender A on item 23,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,29,A,B,sender A on item 29,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,31,B,A,sender B on item 31,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,41,C,A,sender C on item 41,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,71,B,A,sender B on item 71,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,75,A,B,sender A on item 75,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,79,B,A,sender B on item 79,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,92,B,A,sender B on item 92,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,97,B,A,sender B on item 97,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,102,C,A,sender C on item 102,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,113,A,B,sender A on item 113,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,119,C,A,sender C on item 119,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,122,A,B,sender A on item 122,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,127,C,A,sender C on item 127,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,136,B,A,sender B on item 136,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,142,A,B,sender A on item 142,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,161,C,A,sender C on item 161,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,168,A,B,sender A on item 168,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,175,C,A,sender C on item 175,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,177,A,B,sender A on item 177,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,230,B,A,sender B on item 230,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,242,A,B,sender A on item 242,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,244,B,A,sender B on item 244,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,251,C,A,sender C on item 251,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,253,A,B,sender A on item 253,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,260,C,A,sender C on item 260,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,274,B,A,sender B on item 274,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,289,A,B,sender A on item 289,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,294,B,A,sender B on item 294,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Answer Only,296,C,A,sender C on item 296,answer_only,1,1,1,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,10,A,C,sender A on item 10,text,1462,341,1462,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,10,B,C,sender B on item 10,text,1274,290,1274,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,10,C,A,sender C on item 10,text,2206,536,2206,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,10,C,B,sender C on item 10,text,2206,536,2206,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,23,A,B,sender A on item 23,text,1680,425,1708,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,23,A,C,sender A on item 23,text,1680,425,1708,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,23,B,A,sender B on item 23,text,1769,453,1781,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,23,C,A,sender C on item 23,text,1627,412,1655,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,29,A,B,sender A on item 29,text,2196,489,2198,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,29,B,A,sender B on item 29,text,1798,404,1798,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,29,B,C,sender B on item 29,text,1798,404,1798,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,29,C,B,sender C on item 29,text,1819,409,1819,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,31,A,B,sender A on item 31,text,1859,472,1866,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,31,B,A,sender B on item 31,text,1509,337,1512,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,31,B,C,sender B on item 31,text,1509,337,1512,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,31,C,B,sender C on item 31,text,2089,536,2095,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,38,A,C,sender A on item 38,text,2012,484,2012,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,38,B,C,sender B on item 38,text,2418,554,2420,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,38,C,A,sender C on item 38,text,2230,537,2232,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,38,C,B,sender C on item 38,text,2230,537,2232,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,41,A,C,sender A on item 41,text,2581,623,2581,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,41,B,C,sender B on item 41,text,2714,610,2714,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,41,C,A,sender C on item 41,text,2260,553,2260,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,41,C,B,sender C on item 41,text,2260,553,2260,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,45,A,C,sender A on item 45,text,2472,626,2472,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,45,B,C,sender B on item 45,text,1492,375,1492,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,45,C,A,sender C on item 45,text,1901,461,1911,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,45,C,B,sender C on item 45,text,1901,461,1911,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,46,A,C,sender A on item 46,text,2560,650,2560,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,46,B,C,sender B on item 46,text,1369,314,1369,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,46,C,A,sender C on item 46,text,2696,635,2696,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,46,C,B,sender C on item 46,text,2696,635,2696,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,55,A,C,sender A on item 55,text,2608,563,2614,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,55,B,C,sender B on item 55,text,1564,319,1566,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,55,C,A,sender C on item 55,text,2342,526,2358,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,55,C,B,sender C on item 55,text,2342,526,2358,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,71,A,B,sender A on item 71,text,2223,512,2229,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,71,B,A,sender B on item 71,text,2388,579,2394,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,71,B,C,sender B on item 71,text,2388,579,2394,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,71,C,B,sender C on item 71,text,2013,464,2017,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,75,A,B,sender A on item 75,text,1888,429,1888,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,75,A,C,sender A on item 75,text,1888,429,1888,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,75,B,A,sender B on item 75,text,1763,414,1763,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,75,C,A,sender C on item 75,text,1090,246,1090,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,79,A,B,sender A on item 79,text,2839,614,2847,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,79,A,C,sender A on item 79,text,2839,614,2847,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,79,B,A,sender B on item 79,text,1747,372,1747,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,79,C,A,sender C on item 79,text,3215,740,3219,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,84,A,B,sender A on item 84,text,2171,466,2171,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,84,B,A,sender B on item 84,text,3174,712,3174,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,84,B,C,sender B on item 84,text,3174,712,3174,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,84,C,B,sender C on item 84,text,1617,375,1617,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,89,A,B,sender A on item 89,text,2139,458,2143,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,89,A,C,sender A on item 89,text,2139,458,2143,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,89,B,A,sender B on item 89,text,3229,732,3229,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,89,C,A,sender C on item 89,text,1618,382,1618,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,92,A,B,sender A on item 92,text,2717,592,2717,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,92,A,C,sender A on item 92,text,2717,592,2717,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,92,B,A,sender B on item 92,text,2784,623,2788,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,92,C,A,sender C on item 92,text,2369,549,2369,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,94,A,B,sender A on item 94,text,3087,695,3087,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,94,A,C,sender A on item 94,text,3087,695,3087,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,94,B,A,sender B on item 94,text,1984,445,1984,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,94,C,A,sender C on item 94,text,2191,529,2191,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,97,A,B,sender A on item 97,text,2584,624,2584,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,97,A,C,sender A on item 97,text,2584,624,2584,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,97,B,A,sender B on item 97,text,1273,289,1277,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,97,C,A,sender C on item 97,text,1708,372,1712,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,102,A,C,sender A on item 102,text,2900,675,2910,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,102,B,C,sender B on item 102,text,2036,431,2036,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,102,C,A,sender C on item 102,text,2687,579,2689,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,102,C,B,sender C on item 102,text,2687,579,2689,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,103,A,B,sender A on item 103,text,2491,574,2491,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,103,A,C,sender A on item 103,text,2491,574,2491,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,103,B,A,sender B on item 103,text,2541,621,2549,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,103,C,A,sender C on item 103,text,2154,501,2154,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,106,A,C,sender A on item 106,text,1138,233,1138,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,106,B,C,sender B on item 106,text,1787,431,1797,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,106,C,A,sender C on item 106,text,2450,547,2452,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,106,C,B,sender C on item 106,text,2450,547,2452,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,110,A,B,sender A on item 110,text,2576,579,2576,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,110,B,A,sender B on item 110,text,2856,631,2858,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,110,B,C,sender B on item 110,text,2856,631,2858,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,110,C,B,sender C on item 110,text,2571,562,2571,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,113,A,B,sender A on item 113,text,2256,517,2257,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,113,B,A,sender B on item 113,text,2522,621,2524,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,113,B,C,sender B on item 113,text,2522,621,2524,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,113,C,B,sender C on item 113,text,2705,641,2710,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,119,A,C,sender A on item 119,text,998,220,998,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,119,B,C,sender B on item 119,text,1737,420,1737,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,119,C,A,sender C on item 119,text,1508,355,1510,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,119,C,B,sender C on item 119,text,1508,355,1510,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,121,A,B,sender A on item 121,text,2502,581,2506,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,121,B,A,sender B on item 121,text,2542,627,2542,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,121,B,C,sender B on item 121,text,2542,627,2542,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,121,C,B,sender C on item 121,text,2184,513,2186,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,122,A,B,sender A on item 122,text,3021,691,3025,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,122,B,A,sender B on item 122,text,2778,691,2780,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,122,B,C,sender B on item 122,text,2778,691,2780,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,122,C,B,sender C on item 122,text,1753,370,1753,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,127,A,B,sender A on item 127,text,2348,549,2349,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,127,A,C,sender A on item 127,text,2348,549,2349,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,127,B,A,sender B on item 127,text,2580,573,2583,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,127,C,A,sender C on item 127,text,1833,422,1834,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,131,A,B,sender A on item 131,text,1519,380,1521,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,131,B,A,sender B on item 131,text,1787,434,1789,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,131,B,C,sender B on item 131,text,1787,434,1789,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,131,C,B,sender C on item 131,text,1837,445,1847,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,136,A,B,sender A on item 136,text,2211,468,2213,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,136,A,C,sender A on item 136,text,2211,468,2213,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,136,B,A,sender B on item 136,text,2057,425,2057,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,136,C,A,sender C on item 136,text,1891,385,1891,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,137,A,B,sender A on item 137,text,1191,229,1191,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,137,B,A,sender B on item 137,text,2010,388,2010,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,137,B,C,sender B on item 137,text,2010,388,2010,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,137,C,B,sender C on item 137,text,1746,365,1748,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,142,A,B,sender A on item 142,text,2219,417,2221,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,142,A,C,sender A on item 142,text,2219,417,2221,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,142,B,A,sender B on item 142,text,2383,500,2387,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,142,C,A,sender C on item 142,text,1913,358,1913,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,144,A,C,sender A on item 144,text,2728,676,2728,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,144,B,C,sender B on item 144,text,2394,600,2395,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,144,C,A,sender C on item 144,text,2275,559,2275,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,144,C,B,sender C on item 144,text,2275,559,2275,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,145,A,B,sender A on item 145,text,2484,562,2484,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,145,B,A,sender B on item 145,text,2659,566,2659,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,145,B,C,sender B on item 145,text,2659,566,2659,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,145,C,B,sender C on item 145,text,1970,451,1976,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,161,A,B,sender A on item 161,text,1577,321,1577,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,161,A,C,sender A on item 161,text,1577,321,1577,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,161,B,A,sender B on item 161,text,1590,319,1590,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
MedQA,Full Text,161,C,A,sender C on item 161,text,2006,476,2006,NOT_APPLICABLE,NOT_APPLICABLE,no_selection_step,false,false
